3205,苏州市,0,,2,2,专科（高职）,2225,硅湖职业技术学院,民办,32,江苏,理工类,
3604,九江市,0,,2,2,专科（高职）,2442,江西枫林涉外经贸职业学院,民办,36,江西,财经类,
5114,眉山市,511421,仁寿县,2,2,专科（高职）,3399,天府新区通用航空职业学院,民办,51,四川,理工类,
1404,长治市,0,,2,2,专科（高职）,1657,潞安职业技术学院,公办,14,山西,理工类,
4514,崇左市,451402,江州区,2,2,专科（高职）,2688,广西科技职业学院,民办,45,广西,理工类,
6203,金昌市,0,,2,2,专科（高职）,2952,甘肃有色冶金职业技术学院,公办,62,甘肃,理工类,
3601,南昌市,360121,南昌县,2,2,专科（高职）,3504,南昌健康职业技术学院,公办,36,江西,医药类,
4211,黄冈市,421122,红安县,2,2,专科（高职）,1981,黄冈科技职业学院,民办,42,湖北,理工类,
1101,北京市,110108,海淀区,2,2,普通本科,2983,空军指挥学院,公办,11,北京,军事类,
1501,呼和浩特市,0,,2,2,专科（高职）,1545,内蒙古体育职业学院,公办,15,内蒙古,体育类,
2208,白城市,220802,洮北区,2,2,专科（高职）,1619,白城职业技术学院,公办,22,吉林,理工类,
5204,安顺市,520403,平坝区,2,2,专科（高职）,3549,贵州民用航空职业学院,民办,52,贵州,其他,
5301,昆明市,530127,嵩明县,2,2,专科（高职）,3456,昆明幼儿师范高等专科学校,公办,53,云南,师范类,
5120,资阳市,512002,雁江区,2,2,专科（高职）,3072,四川希望汽车职业学院,民办,51,四川,综合类,
2301,哈尔滨市,0,,2,2,专科（高职）,2199,哈尔滨应用职业技术学院,民办,23,黑龙江,综合类,
3601,南昌市,360112,新建区,2,2,专科（高职）,2888,江西工商职业技术学院,民办,36,江西,综合类,
5301,昆明市,0,,2,2,专科（高职）,3323,云南水利水电职业学院,公办,53,云南,理工类,
3205,苏州市,0,,2,2,专科（高职）,3343,苏州幼儿师范高等专科学校,公办,32,江苏,师范类,
3201,南京市,0,,2,2,专科（高职）,2224,应天职业技术学院,民办,32,江苏,综合类,
5301,昆明市,530103,盘龙区,2,2,专科（高职）,2188,云南科技信息职业学院,民办,53,云南,综合类,
1505,通辽市,0,,2,2,专科（高职）,1630,科尔沁艺术职业学院,公办,15,内蒙古,艺术类,
4104,平顶山市,410472,平顶山市新城区,2,2,专科（高职）,3098,平顶山职业技术学院,公办,41,河南,综合类,
4401,广州市,440106,天河区,2,2,专科（高职）,3566,广州幼儿师范高等专科学校,公办,44,广东,师范类,
2201,长春市,0,,2,2,专科（高职）,2910,吉林城市职业技术学院,民办,22,吉林,综合类,
1507,呼伦贝尔市,150781,满洲里市,2,2,专科（高职）,2650,满洲里俄语职业学院,公办,15,内蒙古,语言类,
3211,镇江市,321182,扬中市,2,2,专科（高职）,1199,金山职业技术学院,民办,32,江苏,综合类,
3211,镇江市,0,,2,2,专科（高职）,3346,江苏航空职业技术学院,公办,32,江苏,理工类,
4501,南宁市,450102,兴宁区,2,2,专科（高职）,1761,广西演艺职业学院,民办,45,广西,艺术类,
8102,九龙半岛,810203,九龙城区,2,2,普通本科,3007,香港都会大学,公办,81,香港,综合类,
4211,黄冈市,421102,黄州区,2,2,专科（高职）,1958,湖北黄冈应急管理职业技术学院,公办,42,湖北,理工类,
3602,景德镇市,0,,2,2,专科（高职）,2963,景德镇陶瓷职业技术学院,民办,36,江西,理工类,
3204,常州市,0,,2,2,专科（高职）,1192,建东职业技术学院,民办,32,江苏,理工类,
3507,南平市,0,,2,2,专科（高职）,1875,闽北职业技术学院,公办,35,福建,综合类,
3213,宿迁市,0,,2,2,专科（高职）,2213,宿迁职业技术学院,民办,32,江苏,理工类,
5202,六盘水市,520204,水城区,2,2,专科（高职）,3308,六盘水幼儿师范高等专科学校,公办,52,贵州,师范类,
3403,蚌埠市,0,,2,2,专科（高职）,1857,蚌埠经济技术职业学院,民办,34,安徽,财经类,
2301,哈尔滨市,0,,2,2,专科（高职）,3083,哈尔滨传媒职业学院,民办,23,黑龙江,综合类,
4510,百色市,451002,右江区,2,2,专科（高职）,1754,百色职业学院,公办,45,广西,理工类,
1101,北京市,110106,丰台区,2,2,专科（高职）,2629,北京体育职业学院,公办,11,北京,体育类,
3301,杭州市,0,,2,2,专科（高职）,3208,浙江特殊教育职业学院,公办,33,浙江,其他,
5301,昆明市,0,,2,2,专科（高职）,2172,云南体育运动职业技术学院,公办,53,云南,体育类,
2201,长春市,0,,2,2,专科（高职）,3329,吉林水利电力职业学院,公办,22,吉林,综合类,
6540,伊犁哈萨克自治州,654002,伊宁市,2,2,专科（高职）,2073,伊犁职业技术学院,公办,65,新疆,农林类,
3505,泉州市,0,,2,2,专科（高职）,1898,泉州纺织服装职业学院,民办,35,福建,综合类,
4407,江门市,440703,蓬江区,2,2,专科（高职）,3325,广东江门中医药职业学院,公办,44,广东,医药类,
3207,连云港市,320706,海州区,2,2,专科（高职）,3224,江苏财会职业学院,公办,32,江苏,财经类,
3405,马鞍山市,0,,2,2,专科（高职）,1829,安徽冶金科技职业学院,公办,34,安徽,理工类,
3604,九江市,360402,濂溪区,2,2,专科（高职）,3120,共青科技职业学院,民办,36,江西,综合类,
6540,伊犁哈萨克自治州,0,,2,2,专科（高职）,2958,新疆应用职业技术学院,公办,65,新疆,理工类,
4601,海口市,460105,秀英区,2,2,专科（高职）,3279,海南健康管理职业技术学院,民办,46,海南,医药类,
4313,娄底市,431302,娄星区,2,2,专科（高职）,2045,娄底潇湘职业学院,民办,43,湖南,综合类,
4210,荆州市,0,,2,2,专科（高职）,3377,长江艺术工程职业学院,民办,42,湖北,综合类,
5201,贵阳市,520181,清镇市,2,2,专科（高职）,3233,贵州水利水电职业技术学院,公办,52,贵州,理工类,
6401,银川市,640104,兴庆区,2,2,专科（高职）,2282,宁夏工业职业学院,公办,64,宁夏,理工类,
5201,贵阳市,520181,清镇市,2,2,专科（高职）,3234,贵州农业职业学院,公办,52,贵州,农林类,
2101,沈阳市,210112,浑南区,2,2,专科（高职）,3161,辽宁特殊教育师范高等专科学校,公办,21,辽宁,师范类,
1506,鄂尔多斯市,150602,东胜区,2,2,专科（高职）,3221,内蒙古民族幼儿师范高等专科学校,公办,15,内蒙古,师范类,
1406,朔州市,0,,2,2,专科（高职）,2323,朔州职业技术学院,公办,14,山西,综合类,
5301,昆明市,0,,2,2,专科（高职）,3088,云南旅游职业学院,公办,53,云南,财经类,
4101,郑州市,410173,郑州航空港经济综合实验区,2,2,专科（高职）,3367,郑州财税金融职业学院,公办,41,河南,财经类,
2309,七台河市,230903,桃山区,2,2,专科（高职）,2194,七台河职业学院,公办,23,黑龙江,综合类,
4307,常德市,430722,汉寿县,2,2,专科（高职）,2678,湖南高尔夫旅游职业学院,民办,43,湖南,综合类,
4418,清远市,441803,清新区,2,2,专科（高职）,3469,广东财贸职业学院,公办,44,广东,财经类,
1410,临汾市,0,,2,2,专科（高职）,1660,山西管理职业学院,公办,14,山西,财经类,
1410,临汾市,141002,尧都区,2,2,专科（高职）,1666,山西信息职业技术学院,民办,14,山西,理工类,
5001,重庆市,500120,璧山区,2,2,专科（高职）,3310,重庆护理职业学院,民办,50,重庆,医药类,
4201,武汉市,0,,2,2,专科（高职）,2949,湖北体育职业学院,公办,42,湖北,体育类,
6101,西安市,610116,长安区,2,2,专科（高职）,2875,陕西航天职工大学,公办,61,陕西,理工类,
4117,驻马店市,411702,驿城区,2,2,专科（高职）,3364,驻马店幼儿师范高等专科学校,公办,41,河南,师范类,
4113,南阳市,411381,邓州市,2,2,专科（高职）,3513,南阳科技职业学院,公办,41,河南,理工类,
5326,文山壮族苗族自治州,532601,文山市,2,2,专科（高职）,2527,云南三鑫职业技术学院,民办,53,云南,理工类,
1504,赤峰市,0,,2,2,专科（高职）,2938,赤峰工业职业技术学院,公办,15,内蒙古,理工类,
1501,呼和浩特市,0,,2,2,专科（高职）,2935,内蒙古能源职业学院,民办,15,内蒙古,理工类,
1101,北京市,110118,密云区,2,2,专科（高职）,2953,首都经济贸易大学密云分校,公办,11,北京,财经类,
4311,永州市,431103,冷水滩区,2,2,专科（高职）,2041,湖南九嶷职业技术学院,公办,43,湖南,综合类,
1101,北京市,110105,朝阳区,2,2,普通本科,3443,中国人民武装警察部队特种警察学院,公办,11,北京,军事类,
4101,郑州市,410102,中原区,2,2,专科（高职）,3047,郑州商贸旅游职业学院,民办,41,河南,其他,
2301,哈尔滨市,230112,阿城区,2,2,专科（高职）,3420,哈尔滨北方航空职业技术学院,民办,23,黑龙江,理工类,
3408,安庆市,340811,宜秀区,2,2,专科（高职）,2922,安徽黄梅戏艺术职业学院,公办,34,安徽,艺术类,
3401,合肥市,340171,合肥高新技术产业开发区,2,2,专科（高职）,1849,民办万博科技职业学院,民办,34,安徽,综合类,
4409,茂名市,440902,茂南区,2,2,专科（高职）,3237,广东茂名健康职业学院,公办,44,广东,医药类,
4503,桂林市,450304,象山区,2,2,普通本科,3442,中国人民解放军陆军特种作战学院,公办,45,广西,军事类,
3507,南平市,0,,2,2,专科（高职）,1901,武夷山职业学院,民办,35,福建,综合类,
4407,江门市,440704,江海区,2,2,专科（高职）,3468,广东江门幼儿师范高等专科学校,公办,44,广东,师范类,
4101,郑州市,0,,2,2,专科（高职）,3369,河南测绘职业学院,公办,41,河南,理工类,
3401,合肥市,0,,2,2,专科（高职）,1851,安徽绿海商务职业学院,民办,34,安徽,财经类,
6301,西宁市,630123,湟源县,2,2,专科（高职）,2280,青海农牧科技职业学院,公办,63,青海,农林类,
1501,呼和浩特市,0,,2,2,专科（高职）,1633,内蒙古科技职业学院,民办,15,内蒙古,理工类,
5301,昆明市,530127,嵩明县,2,2,专科（高职）,3044,云南外事外语职业学院,民办,53,云南,综合类,
4107,新乡市,410728,长垣县,2,2,专科（高职）,2670,长垣烹饪职业技术学院,民办,41,河南,其他,
4112,三门峡市,0,,2,2,专科（高职）,3368,三门峡社会管理职业学院,公办,41,河南,其他,
1501,呼和浩特市,0,,2,2,专科（高职）,1634,内蒙古经贸外语职业学院,民办,15,内蒙古,财经类,
2301,哈尔滨市,230109,松北区,2,2,专科（高职）,740,黑龙江三江美术职业学院,民办,23,黑龙江,艺术类,
3403,蚌埠市,340303,蚌山区,2,2,普通本科,2989,解放军装甲兵学院,公办,34,安徽,军事类,
4310,郴州市,431002,北湖区,2,2,专科（高职）,3384,湘南幼儿师范高等专科学校,公办,43,湖南,师范类,
4508,贵港市,450802,港北区,2,2,专科（高职）,3522,广西物流职业技术学院,公办,45,广西,其他,
2103,鞍山市,210303,铁西区,2,2,专科（高职）,3500,鞍山职业技术学院,公办,21,辽宁,理工类,
4108,焦作市,410802,解放区,2,2,专科（高职）,2673,焦作工贸职业学院,民办,41,河南,理工类,
5001,重庆市,500118,永川区,2,2,专科（高职）,3524,重庆智能工程职业学院,民办,50,重庆,理工类,
5105,泸州市,510522,合江县,2,2,专科（高职）,3096,四川三河职业学院,民办,51,四川,综合类,
8103,新界,810306,屯门区,2,2,普通本科,3008,香港珠海学院,民办,81,香港,综合类,
3406,淮北市,0,,2,2,专科（高职）,2416,安徽矿业职业技术学院,民办,34,安徽,理工类,
4109,濮阳市,410902,华龙区,2,2,专科（高职）,3512,濮阳石油化工职业技术学院,公办,41,河南,理工类,
5325,红河哈尼族彝族自治州,0,,2,2,专科（高职）,2180,云南锡业职业技术学院,公办,53,云南,理工类,
4501,南宁市,450110,武鸣区,2,2,专科（高职）,3521,广西制造工程职业技术学院,公办,45,广西,理工类,
3412,阜阳市,0,,2,2,专科（高职）,1854,阜阳科技职业学院,民办,34,安徽,理工类,
1529,阿拉善盟,152921,阿拉善左旗,2,2,专科（高职）,2936,阿拉善职业技术学院,公办,15,内蒙古,综合类,
2224,延边朝鲜族自治州,0,,2,2,专科（高职）,2955,延边职业技术学院,公办,22,吉林,理工类,
3707,潍坊市,370786,昌邑市,2,2,专科（高职）,3509,潍坊环境工程职业学院,民办,37,山东,理工类,
2201,长春市,0,,2,2,专科（高职）,3260,长春健康职业学院,民办,22,吉林,综合类,
1101,北京市,110111,房山区,2,2,专科（高职）,3216,北京网络职业学院,民办,11,北京,理工类,
3404,淮南市,340422,寿县,2,2,专科（高职）,2420,安徽现代信息工程职业学院,民办,34,安徽,理工类,
3401,合肥市,340102,瑶海区,2,2,普通本科,3461,安徽艺术学院,公办,34,安徽,艺术类,
3203,徐州市,320303,云龙区,2,2,普通本科,2977,解放军工程兵学院,公办,32,江苏,军事类,
2201,长春市,220102,南关区,2,2,普通本科,2990,解放军装甲兵技术学院,公办,22,吉林,军事类,
3202,无锡市,0,,2,2,专科（高职）,2227,太湖创意职业技术学院,民办,32,江苏,理工类,
6201,兰州市,0,,2,2,专科（高职）,3289,兰州现代职业学院,公办,62,甘肃,综合类,
4301,长沙市,430111,雨花区,2,2,专科（高职）,3492,长沙幼儿师范高等专科学校,公办,43,湖南,师范类,
1301,石家庄市,130102,长安区,2,2,专科（高职）,3332,石家庄城市经济职业学院,民办,13,河北,综合类,
5329,大理白族自治州,532901,大理市,2,2,专科（高职）,3123,大理农林职业技术学院,公办,53,云南,农林类,
5001,重庆市,500117,合川区,2,2,普通本科,3569,重庆移通学院德国工程学院,中外合作办学,50,重庆,理工类,
5134,凉山彝族自治州,0,,2,2,专科（高职）,3391,四川应用技术职业学院,民办,51,四川,综合类,
4290,省直辖县级行政区划,429006,天门市,2,2,专科（高职）,2927,天门职业学院,公办,42,湖北,综合类,
3213,宿迁市,0,,2,2,专科（高职）,2663,宿迁泽达职业技术学院,民办,32,江苏,综合类,
3702,青岛市,370281,胶州市,2,2,专科（高职）,3488,青岛幼儿师范高等专科学校,公办,37,山东,师范类,
4501,南宁市,450102,兴宁区,2,2,专科（高职）,3591,广西信息职业技术学院,公办,45,广西,综合类,
3209,盐城市,320924,射阳县,2,2,专科（高职）,2557,明达职业技术学院,民办,32,江苏,理工类,
4116,周口市,411602,川汇区,2,2,专科（高职）,3580,周口文理职业学院,公办,41,河南,,
6101,西安市,610113,雁塔区,2,2,专科（高职）,2878,陕西省建筑工程总公司职工大学,公办,61,陕西,理工类,
3701,济南市,0,,2,2,专科（高职）,3359,山东特殊教育职业学院,公办,37,山东,师范类,
5201,贵阳市,520181,清镇市,2,2,专科（高职）,3532,贵州财经职业学院,公办,52,贵州,财经类,
5301,昆明市,530127,嵩明县,2,2,专科（高职）,2692,云南商务职业学院,民办,53,云南,综合类,
2302,齐齐哈尔市,230206,富拉尔基区,2,2,专科（高职）,2849,齐齐哈尔理工职业学院,民办,23,黑龙江,理工类,
3203,徐州市,0,,2,2,专科（高职）,3347,江苏安全技术职业学院,公办,32,江苏,理工类,
4101,郑州市,0,,2,2,专科（高职）,3371,郑州卫生健康职业学院,公办,41,河南,医药类,
5001,重庆市,500115,长寿区,2,2,专科（高职）,3594,重庆工信职业学院,公办,50,重庆,综合类,
3711,日照市,0,,2,2,专科（高职）,3360,日照航海工程职业学院,民办,37,山东,其他,
5323,楚雄彝族自治州,0,,2,2,专科（高职）,3087,云南现代职业技术学院,公办,53,云南,理工类,
